0.770,0.651
0.200,0.260
0.767,0.529
0.557,0.706
0.015,0.955
0.219,0.209
0.691,0.584
0.737,0.607
0.865,0.213
0.361,0.965
0.627,0.720
0.218,0.131
0.630,0.730
0.164,0.233
0.602,0.751
0.136,0.215
0.741,0.562
0.729,0.586
0.205,0.148
0.415,0.956
0.027,0.906
0.007,0.997
0.195,0.214
0.213,0.235
0.764,0.627
0.105,0.169
0.211,0.225
0.332,0.923
0.615,0.723
0.162,0.120
0.089,0.108
0.016,0.968
0.037,0.905
0.093,0.938
0.882,0.182
0.232,0.203
0.599,0.729
0.138,0.187
0.343,0.986
0.035,0.939
0.301,0.995
0.575,0.633
0.851,0.296
0.575,0.715
0.403,0.916
0.800,0.231
0.150,0.196
0.414,0.926
0.183,0.165
0.806,0.237
0.772,0.162
0.231,0.200
0.737,0.583
0.609,0.691
0.200,0.178
0.219,0.154
0.890,0.251
0.042,0.980
0.744,0.202
0.737,0.527
0.106,0.842
0.012,0.927
0.216,0.131
0.905,0.177
0.027,0.973
0.203,0.203
0.731,0.612
0.633,0.735
0.388,0.922
0.846,0.190
0.355,0.839
0.819,0.250
0.755,0.628
0.167,0.081
0.079,0.157
0.685,0.579
0.052,1.002
0.154,0.096
0.009,0.989
0.382,0.967
0.625,0.608
0.759,0.515
0.695,0.746
0.065,1.017
0.792,0.650
0.012,0.947
0.418,0.926
0.202,0.208
0.081,0.940
0.287,0.949
0.410,1.008
0.029,0.945
0.203,0.154
0.010,0.888
0.188,0.233
0.377,1.025
0.410,0.921
0.178,0.175
0.041,0.893
0.761,0.597
0.874,0.167
0.234,0.200
0.118,0.147
0.105,0.838
0.018,0.873
0.843,0.233
0.784,0.610
0.720,0.629
0.774,0.600
0.063,0.071
0.102,0.866
0.792,0.179
0.207,0.098
0.126,0.130
0.187,0.111
0.893,0.189
0.097,0.884
0.157,0.203
0.319,0.885
0.012,0.953
0.853,0.210
0.118,0.239
0.620,0.737
0.593,0.722
0.903,0.261
0.726,0.619
0.038,0.812
0.112,0.206
0.166,0.125
0.331,0.992
0.681,0.593
0.395,0.923
0.042,0.798
0.171,0.112
0.193,0.136
0.002,0.945
0.150,0.141
0.722,0.565
0.003,0.933
0.045,0.854
0.180,0.117
0.001,0.941
0.056,1.021
0.032,0.875
0.809,0.231
0.023,0.888
0.141,0.211
0.039,0.959
0.326,0.970
0.779,0.630
0.819,0.150
0.649,0.591
0.084,1.036
0.033,0.944
0.705,0.595
0.662,0.493
0.073,0.945
0.071,0.881
0.730,0.580
0.116,0.174
0.859,0.242
0.674,0.496
0.779,0.597
0.743,0.608
0.005,1.054
0.739,0.545
0.151,0.142
0.630,0.707
0.376,0.932
0.374,0.939
0.615,0.670
0.634,0.677
0.348,0.940
0.064,0.124
0.032,0.934
0.388,0.889
0.604,0.546
0.060,0.891
0.038,0.862
0.855,0.126
0.809,0.208
0.198,0.192
0.862,0.150
0.376,0.953
0.186,0.285
0.671,0.698
0.760,0.609
0.103,0.803
0.002,1.009
0.676,0.628
0.013,0.891
0.621,0.714
0.049,0.809
0.137,0.169
0.818,0.263
0.110,0.239
0.083,0.845
0.070,0.887
0.691,0.648
0.190,0.123
0.716,0.558
0.821,0.174
0.027,1.041
0.154,0.216
0.348,1.004
0.176,0.154
0.832,0.206
0.763,0.613
0.148,0.178
0.027,0.976
0.727,0.657
0.591,0.796
0.149,0.209
0.054,0.912
0.140,0.198
0.770,0.263
0.830,0.196
0.242,0.175
0.172,0.194
0.047,0.896
0.821,0.214
0.819,0.250
0.091,1.044
0.125,0.187
0.173,0.177
0.117,0.837
0.861,0.129
0.190,0.175
0.149,0.243
0.673,0.562
0.161,0.201
0.146,0.181
0.815,0.224
0.747,0.614
0.583,0.743
0.289,0.917
0.814,0.170
0.834,0.251
0.747,0.592
0.071,0.897
0.666,0.624
0.196,0.173
0.622,0.736
0.895,0.160
0.127,0.173
0.737,0.681
0.696,0.596
0.839,0.216
0.232,0.184
0.140,0.227
0.437,0.934
0.023,0.874
0.142,0.146
0.390,0.988
0.164,0.175
0.793,0.304
0.834,0.245
0.763,0.639
0.001,0.775
0.054,0.928
0.888,0.174
0.594,0.682
0.270,0.135
0.566,0.754
0.011,0.983
0.636,0.670
0.007,0.882
0.854,0.201
0.176,0.175
0.799,0.642
0.017,1.001
0.586,0.726
0.094,0.890
0.683,0.621
0.544,0.670
0.074,0.983
0.544,0.636
0.619,0.612
0.907,0.242
0.714,0.630
0.681,0.711
0.189,0.156
0.056,0.834
0.190,0.160
0.012,0.916
0.401,0.886
0.070,0.987
0.253,0.135
0.188,0.200
0.102,0.872
0.859,0.254
0.597,0.669
0.066,0.860
0.146,0.125
0.081,0.804
0.225,0.198
0.060,0.794
0.124,0.919
0.369,0.978
0.764,0.152
0.034,0.843
0.011,0.839
0.401,0.973
0.015,0.994
0.763,0.610
0.309,0.966
0.163,0.181
0.449,0.877
0.032,0.937
0.233,0.147
0.435,0.908
0.007,1.020
0.028,0.955
0.188,0.160
0.071,0.873
0.060,0.902
0.346,0.988
0.045,0.901
0.598,0.747
0.062,0.931
0.061,1.033
0.763,0.558
0.009,1.002
0.614,0.655
0.500,0.693
0.602,0.742
0.617,0.664
0.192,0.173
0.105,0.862
0.182,0.120
0.584,0.678
0.139,0.114
0.202,0.216
0.166,0.156
0.021,0.996
0.020,0.962
0.110,0.917
0.022,0.825
0.049,0.921
0.049,0.841
0.729,0.573
0.717,0.576
0.868,0.189
0.150,0.179
0.556,0.738
0.161,0.129
0.394,0.905
0.626,0.733
0.213,0.135
0.381,0.946
0.395,1.016
0.031,0.978
0.166,0.246
0.025,0.979
0.335,0.986
0.061,0.883
0.003,0.931
0.094,0.836
0.137,0.173
0.007,0.943
0.171,0.150
0.852,0.228
0.190,0.218
0.171,0.154
0.182,0.174
0.403,0.922
0.088,0.831
0.015,0.996
0.120,0.181
0.054,0.914
0.052,1.047
0.385,0.933
0.037,0.944
0.005,0.951
0.116,0.193
0.005,0.938
0.780,0.669
0.854,0.614
0.369,0.984
0.889,0.272
0.598,0.686
0.228,0.135
0.113,0.847
0.276,0.166
0.801,0.186
0.191,0.100
0.161,0.171
0.611,0.727
0.745,0.632
0.754,0.197
0.026,0.988
0.005,0.797
0.880,0.219
0.013,0.929
0.830,0.227
0.188,0.216
0.101,0.907
0.070,0.881
0.741,0.643
0.803,0.202
0.142,0.105
0.607,0.712
0.245,0.217
0.082,0.913
0.562,0.683
0.346,0.916
0.583,0.679
0.161,0.158
0.324,0.998
0.003,0.795
0.778,0.578
0.231,0.244
0.165,0.191
0.160,0.191
0.014,0.941
0.028,0.939
0.195,0.129
0.143,0.149
0.165,0.120
0.312,0.981
0.021,0.957
0.235,0.177
0.410,0.995
0.134,0.177
0.143,0.205
0.184,0.210
0.746,0.594
0.623,0.674
0.063,1.013
0.855,0.177
0.133,0.888
0.096,0.868
0.190,0.154
0.625,0.597
0.365,0.952
0.629,0.674
0.217,0.178
0.669,0.717
0.352,0.967
0.187,0.238
0.182,0.088
0.058,0.882
0.311,0.949
0.091,0.148
0.144,0.171
0.199,0.206
0.180,0.241
0.050,0.929
0.591,0.777
0.127,0.193
0.095,0.988
0.018,0.966
0.014,0.991
0.318,0.941
0.177,0.097
0.884,0.198
0.203,0.202
0.161,0.155
0.421,0.866
0.124,0.170
0.045,0.946
0.812,0.640
0.598,0.685
0.200,0.169
0.895,0.267
0.021,0.982
0.071,0.146
0.032,1.004
0.343,0.937
0.065,1.008
0.108,0.826
0.026,0.871
0.738,0.528
0.850,0.291
0.400,1.015
0.146,0.886
0.237,0.137
0.227,0.183
0.221,0.149
0.079,0.863
0.097,0.873
0.461,0.937
0.656,0.707
0.104,0.901
0.770,0.594
0.682,0.588
0.004,0.838
0.091,0.164
0.061,0.837
0.720,0.577
0.072,0.974
0.017,0.833
0.849,0.153
0.359,0.960
0.824,0.584
0.729,0.661
0.006,0.969
0.415,0.936
0.014,0.936
0.051,0.903
0.642,0.735
0.771,0.625
0.384,0.958
0.072,0.849
0.850,0.150
0.851,0.242
0.022,0.981
0.156,0.235
0.594,0.773
0.550,0.750
0.133,0.161
0.125,0.907
0.005,0.895
0.158,0.207
0.786,0.181
0.808,0.579
0.109,0.912
0.093,0.869
0.608,0.693
0.686,0.610
0.026,0.846
0.089,0.894
0.589,0.684
0.356,0.857
0.157,0.172
0.446,0.944
0.624,0.689
0.746,0.503
0.624,0.679
0.861,0.263
0.188,0.111
0.089,0.861
0.024,0.901
0.426,1.030
0.163,0.193
0.209,0.199
0.044,0.868
0.414,0.906
0.065,1.012
0.882,0.234
0.783,0.642
0.040,0.938
0.841,0.249
0.355,0.922
0.091,0.102
0.011,0.932
0.547,0.732
0.031,0.819
0.691,0.535
0.734,0.222
0.528,0.652
0.627,0.727
0.091,0.978
0.027,0.910
0.740,0.615
0.498,0.702
0.721,0.602
0.162,0.182
0.795,0.260
0.139,0.108
0.730,0.565
0.178,0.236
0.279,0.990
0.726,0.656
0.388,0.969
0.090,0.848
0.781,0.248
0.764,0.518
0.027,0.881
0.207,0.185
0.790,0.222
0.693,0.609
0.241,0.925
0.403,0.892
0.765,0.610
0.647,0.740
0.814,0.227
0.098,0.885
0.141,0.867
0.740,0.637
0.876,0.187
0.787,0.165
0.641,0.725
