5.586,3.284
-5.902,-4.415
5.515,0.227
0.923,4.103
-9.721,9.028
-5.425,-5.702
3.611,1.606
4.767,2.188
7.473,-5.734
-2.846,9.376
2.676,4.470
-5.333,-7.499
2.743,4.721
-6.808,-5.092
2.037,5.230
-7.370,-5.411
4.859,1.058
4.554,1.646
-5.780,-7.215
-1.492,9.140
-9.623,8.315
-9.925,10.067
-6.022,-5.576
-5.584,-5.046
5.440,2.670
-8.147,-6.553
-5.643,-5.293
-3.582,8.310
2.369,4.526
-6.864,-7.922
-8.561,-8.075
-9.710,9.356
-9.371,8.286
-7.975,9.123
7.896,-6.522
-5.107,-5.845
1.980,4.682
-7.448,-6.252
-3.296,9.904
-9.220,8.621
-4.336,10.113
1.369,2.287
7.106,-3.671
1.380,4.344
-1.795,8.134
5.846,-5.277
-7.029,-5.874
-1.520,8.390
-6.202,-6.645
5.985,-5.139
5.142,-7.013
-5.144,-5.910
4.761,1.590
2.211,3.728
-5.912,-6.479
-5.311,-6.919
8.098,-4.795
-9.048,9.659
4.435,-6.019
4.766,0.192
-7.650,6.729
-10.408,8.337
-5.512,-7.645
8.473,-6.646
-9.428,9.464
-5.828,-5.850
4.627,2.309
2.823,4.823
-2.168,8.298
6.997,-6.316
-2.988,6.231
6.315,-4.810
5.221,2.703
-6.594,-8.758
-8.939,-6.986
3.458,1.494
-8.800,10.192
-6.938,-8.391
-10.324,9.878
-2.317,9.429
2.610,1.670
5.318,-0.113
4.370,5.105
-8.471,10.566
6.143,3.263
-9.801,8.816
-1.413,8.389
-5.858,-5.717
-12.121,8.643
-4.688,8.975
-1.633,10.438
-9.555,9.293
-5.833,-7.074
-10.029,7.869
-6.205,-5.100
-2.445,10.860
-1.628,8.279
-6.334,-6.397
-9.267,8.006
5.376,1.936
7.698,-6.881
-5.068,-5.925
-7.823,-7.117
-7.668,6.620
-9.851,7.482
6.905,-5.245
5.942,2.249
4.340,2.741
5.701,2.013
-9.213,-8.996
-7.732,7.309
5.638,-6.587
-5.610,-8.332
-7.631,-7.526
-6.102,-8.014
8.169,-6.335
-7.874,7.781
-6.978,-5.848
-3.899,7.369
-9.805,8.967
7.166,-5.800
-7.948,-4.930
2.497,4.880
1.823,4.502
8.412,-4.547
4.485,2.470
-9.337,5.971
-8.109,-5.765
-6.747,-7.798
-3.610,10.035
3.362,1.831
-1.995,8.329
-9.240,5.622
-6.512,-7.976
-5.944,-7.388
-10.150,8.777
-7.019,-7.263
4.381,1.134
-10.184,8.468
-9.172,7.016
-6.405,-7.996
-10.127,8.668
-8.694,10.665
-9.484,7.534
6.058,-5.282
-10.670,7.351
-7.257,-5.496
-9.132,9.132
-3.730,9.496
5.816,2.756
6.318,-7.320
2.571,1.787
-12.215,11.056
-10.936,8.751
3.971,1.885
2.880,-0.663
-8.280,8.782
-11.887,7.172
4.582,1.506
-7.880,-6.427
7.319,-5.001
3.200,-0.595
5.819,1.942
4.907,2.201
-10.222,11.491
4.819,0.632
-7.004,-7.218
2.745,4.144
-2.483,8.543
-2.517,8.719
2.365,3.209
2.833,3.391
-3.166,8.754
-9.170,-7.688
-10.896,8.507
-2.174,7.467
1.446,0.659
-8.802,7.934
-9.332,7.226
7.216,-7.915
6.072,-5.867
-5.837,-5.975
7.376,-7.316
-2.477,9.062
-6.255,-3.796
3.766,3.903
5.329,2.227
-7.709,5.752
-10.043,10.369
3.243,2.708
-10.439,7.428
2.516,4.305
-11.509,5.884
-7.477,-6.695
6.281,-4.488
-8.151,-4.949
-8.226,6.806
-8.540,7.846
3.626,3.210
-6.162,-7.847
4.237,0.966
6.360,-6.723
-9.432,11.186
-6.928,-5.372
-3.185,10.337
-6.383,-6.932
6.627,-5.905
5.416,2.335
-7.081,-6.324
-9.438,9.547
4.525,3.427
1.760,6.353
-7.194,-5.698
-11.454,7.961
-7.403,-5.955
5.079,-4.483
6.581,-6.154
-4.863,-6.536
-6.600,-6.076
-9.113,8.071
6.357,-5.722
6.323,-4.802
-7.826,11.257
-7.656,-6.111
-6.462,-6.358
-7.365,6.604
7.361,-7.834
-6.153,-6.553
-7.192,-4.837
3.157,1.069
-6.752,-5.748
-7.120,-6.254
6.215,-5.451
5.007,2.367
1.581,5.039
-4.651,8.172
6.198,-6.814
6.687,-4.783
5.006,1.813
-8.521,8.083
3.632,2.049
-5.891,-6.455
2.548,4.852
8.218,-7.062
-7.614,-6.466
4.772,4.039
3.729,1.903
6.813,-5.665
-5.103,-6.318
-7.407,-5.245
-0.939,8.588
-9.713,7.530
-7.241,-7.123
-2.115,9.939
-6.678,-6.393
5.663,-3.462
6.680,-4.926
5.411,2.979
-10.314,5.046
-8.946,8.862
8.033,-6.710
1.856,3.513
-4.168,-7.554
1.148,5.310
-9.838,9.729
2.904,3.204
-10.112,7.709
7.196,-6.037
-6.372,-6.402
6.314,3.058
-9.690,10.165
1.650,4.613
-7.946,7.920
3.414,2.532
0.604,3.215
-8.259,9.724
0.598,2.371
1.818,2.295
8.513,-5.011
4.195,2.751
4.017,4.232
-6.189,-7.023
-8.900,6.525
-6.153,-6.910
-9.793,8.039
-1.851,7.405
-8.356,9.832
-4.578,-7.554
-6.214,-5.926
-7.730,7.460
7.303,-4.715
1.908,3.194
-8.629,7.158
-7.118,-7.659
-8.258,5.778
-5.286,-5.963
-8.797,5.510
-7.199,8.648
-2.659,9.693
4.931,-7.258
-9.445,6.751
-10.026,6.656
-1.845,9.580
-9.733,10.004
5.425,2.248
-4.149,9.389
-6.832,-6.390
-0.650,7.177
-9.292,8.571
-5.089,-7.239
-1.004,7.934
-9.922,10.648
-9.395,9.016
-6.209,-6.908
-8.515,7.493
-8.782,8.208
-3.222,9.947
-8.983,7.666
1.943,5.136
-8.752,8.942
-8.586,10.983
5.413,0.967
-9.883,10.204
2.342,2.824
-0.494,3.796
2.036,5.001
2.429,3.071
-6.116,-6.596
-7.660,7.222
-6.229,-7.771
1.587,3.405
-7.313,-7.931
-5.869,-5.523
-6.625,-6.884
-9.566,10.051
-9.614,9.196
-7.553,8.586
-9.730,6.282
-8.867,8.172
-9.072,6.706
4.558,1.334
4.255,1.397
7.547,-6.329
-7.018,-6.311
0.899,4.916
-6.874,-7.682
-2.017,7.883
2.653,4.774
-5.580,-7.533
-2.358,8.901
-1.998,10.657
-9.326,9.612
-6.771,-4.771
-9.490,9.629
-3.500,9.887
-8.759,7.738
-10.028,8.436
-7.939,6.574
-7.481,-6.604
-9.937,8.714
-6.643,-7.166
7.147,-5.368
-6.030,-5.333
-6.630,-7.070
-6.358,-6.577
-1.802,8.297
-8.092,6.453
-9.719,10.050
-7.770,-6.265
-8.760,8.013
-8.797,11.323
-2.248,8.564
-11.030,8.754
-10.218,8.914
-8.002,-6.089
-10.234,8.603
5.839,3.722
7.690,2.360
-2.645,9.850
8.057,-4.265
1.946,3.607
-5.091,-7.415
-7.478,6.839
-4.013,-6.763
5.854,-6.403
-6.015,-8.278
-6.748,-6.495
2.267,4.625
4.968,2.799
4.689,-6.149
-10.763,9.852
-10.414,5.592
7.833,-5.576
-9.784,8.373
6.576,-5.394
-6.214,-5.511
-7.764,8.340
-11.841,7.182
4.863,3.093
5.908,-6.006
-7.225,-8.167
2.171,4.263
-4.783,-5.491
-8.231,8.502
1.049,3.525
-3.210,8.138
1.560,3.432
-6.767,-6.837
-3.770,10.187
-10.216,5.536
5.790,1.453
-5.128,-4.827
-6.781,-6.154
-6.905,-6.152
-9.764,8.664
-10.805,8.634
-5.917,-7.553
-7.196,-7.057
-6.646,-7.781
-4.074,9.780
-9.569,9.073
-5.035,-6.497
-1.629,10.130
-7.429,-6.358
-7.325,-5.781
-6.319,-5.664
4.999,1.847
2.563,3.298
-8.520,10.483
7.215,-6.640
-6.965,7.873
-7.899,7.373
-6.156,-7.056
2.616,1.396
-2.751,9.047
2.708,3.311
-5.480,-6.457
3.716,4.378
-3.067,9.415
-6.244,-4.969
-6.236,-8.588
-8.837,7.721
-4.096,8.974
-8.500,-7.073
-7.302,-6.637
-5.943,-5.779
-6.412,-4.904
-9.038,8.901
1.764,5.886
-7.599,-5.950
-7.723,9.862
-9.657,9.297
-9.753,9.937
-3.926,8.777
-6.480,-8.490
7.947,-6.113
-5.822,-5.869
-6.747,-6.902
-1.352,6.895
-7.800,-6.673
-8.985,8.793
6.647,3.006
1.943,3.573
-5.789,-6.559
8.210,-4.376
-10.616,9.689
-9.010,-7.138
-10.897,10.256
-3.305,8.672
-8.488,10.343
-7.585,6.318
-10.947,7.445
4.789,0.195
7.088,-3.778
-1.872,10.631
-6.648,7.820
-4.861,-7.367
-5.231,-6.345
-5.381,-7.181
-8.303,7.241
-7.875,7.488
-0.360,8.660
3.388,4.139
-7.694,8.185
5.595,1.866
3.392,1.709
-10.395,6.607
-8.498,-6.675
-8.755,6.597
4.339,1.431
-8.313,9.504
-10.718,6.497
7.072,-7.241
-2.902,9.250
6.937,1.603
4.572,3.533
-9.954,9.381
-1.496,8.647
-10.445,8.543
-9.013,8.240
3.035,4.836
5.621,2.644
-2.276,9.198
-8.500,6.895
7.079,-7.315
7.109,-5.017
-9.565,9.670
-7.008,-5.033
1.852,5.772
0.756,5.207
-7.466,-6.751
-7.171,8.353
-10.226,7.521
-6.836,-5.606
5.496,-6.543
6.534,1.485
-7.561,8.463
-7.957,7.394
2.199,3.787
3.493,2.247
-10.932,6.811
-8.059,8.015
1.725,3.571
-2.965,6.683
-6.979,-6.622
-0.727,8.852
2.601,3.682
4.994,-0.415
2.582,3.438
7.366,-4.488
-6.085,-8.002
-8.055,7.198
-9.513,7.681
-1.228,11.008
-6.707,-5.958
-5.682,-5.945
-11.202,6.860
-1.519,7.893
-8.468,10.448
7.887,-5.224
5.903,3.068
-9.114,8.598
6.854,-4.845
-2.998,8.307
-8.509,-8.229
-9.831,8.447
0.663,4.752
-9.509,6.153
3.616,0.388
4.192,-5.516
0.185,2.759
2.670,4.625
-7.820,9.610
-9.618,8.413
4.851,2.381
-0.544,4.008
4.360,2.048
-6.869,-6.367
5.708,-4.553
-7.295,-8.068
4.598,1.119
-6.468,-5.025
-4.908,10.008
4.502,3.415
-2.175,9.459
-8.031,6.872
5.371,-4.853
5.447,-0.044
-9.623,7.705
-5.617,-6.159
5.578,-5.518
3.665,2.223
-5.844,8.368
-1.791,7.555
5.475,2.257
3.160,4.963
6.197,-5.385
-7.830,7.793
-6.777,7.353
4.850,2.928
7.733,-6.380
5.505,-6.946
3.022,4.589
-9.511,7.300
2.899,3.202
6.714,-4.591
2.322,2.898
2.010,3.363
-2.673,9.936
-8.430,-4.965
-8.085,10.689
5.647,-4.450
2.420,3.774
-6.323,-5.947
2.935,4.993
-8.070,8.360
-3.863,8.225
-6.779,-5.550
-10.608,11.349
4.071,2.285
3.861,2.362
6.896,1.353
-5.702,-6.572
-2.870,9.129
-9.124,7.103
-8.819,9.565
-3.743,9.013
4.125,1.758
-10.800,8.641
4.616,2.013
-8.622,7.371
0.812,4.683
-6.349,-6.108
-5.886,-5.030
-9.139,7.450
0.586,4.185
-8.661,10.998
7.440,-5.826
-6.401,-6.819
-5.832,-8.023
1.559,2.419
-8.366,-7.089
-8.947,7.672
-2.276,8.836
-9.505,8.134
-7.474,-7.929
7.054,-6.482
-6.560,-8.190
-10.419,9.365
-9.010,-6.900
-3.075,9.424
-5.790,-7.180
-2.539,8.736
-10.511,9.994
-4.355,8.085
8.046,-6.705
-2.684,8.825
-7.192,-4.401
2.417,3.603
3.850,0.622
-8.113,6.949
-2.677,9.613
-8.408,6.506
-2.413,9.700
5.675,-5.633
-6.737,-6.837
-6.982,-5.970
5.550,0.883
1.086,3.435
-7.655,-5.520
-5.548,-8.003
-8.853,10.096
-8.459,6.079
5.509,1.557
-8.074,7.870
-8.098,9.371
-5.632,-4.302
5.992,-6.970
-9.746,11.108
-4.262,9.293
3.308,3.138
-5.342,-6.306
-5.457,-5.746
-11.551,7.749
3.585,0.325
-10.207,10.362
-8.859,6.299
-9.535,8.584
2.775,3.739
-2.934,9.427
5.133,3.321
2.908,3.011
3.557,2.923
5.796,3.600
-9.751,9.530
5.630,-7.080
-7.326,-7.198
7.759,-4.834
-10.456,10.838
2.426,4.533
-7.620,-6.171
-7.799,-6.481
-10.051,9.369
-7.138,-7.027
4.851,1.922
6.341,-6.212
-10.779,8.011
-8.656,9.964
-6.108,-8.904
7.098,-6.633
7.372,-6.874
-10.777,9.401
-6.057,7.324
-11.088,9.513
-7.935,6.435
-5.486,-7.146
-7.793,-6.914
-8.044,-7.575
3.395,3.111
6.805,2.688
6.432,-5.068
-6.338,-7.287
-10.123,8.420
-8.489,10.244
-8.812,8.752
-7.220,8.809
-9.121,8.484
-3.020,11.670
-6.556,-6.624
-1.412,9.702
1.707,4.437
-6.176,-6.191
-8.925,6.347
6.847,-5.473
-6.406,-4.407
1.876,5.241
-2.903,8.584
7.167,-6.285
4.042,2.022
6.459,2.094
2.413,4.575
-7.037,-7.123
3.742,2.169
4.482,2.904
1.768,3.286
-7.654,8.013
7.931,-7.299
-7.943,-7.064
-9.541,10.408
-9.874,10.370
7.771,-4.739
-4.614,-5.067
1.464,4.356
-6.574,-6.781
8.828,-5.974
7.064,-5.303
-6.158,-5.624
-9.822,6.536
-7.636,-7.966
-2.045,9.582
-8.947,8.161
-9.778,8.626
-9.245,9.593
-8.804,7.391
-9.641,9.165
-3.192,9.670
-9.493,7.293
-9.164,8.538
-10.233,8.644
-8.264,5.834
-5.415,-5.395
7.146,-6.550
-8.712,9.462
3.503,3.352
-6.478,-6.384
2.868,5.117
1.674,6.194
-8.590,8.977
-10.075,5.518
-7.257,6.778
-9.527,8.711
-8.285,11.580
5.089,0.865
-2.680,9.164
-6.952,-6.825
-6.267,-7.391
-1.981,9.376
-6.415,-8.361
-8.274,8.142
-1.344,8.330
4.543,1.389
-6.332,-6.937
-9.817,8.053
6.792,-4.631
-6.600,-6.248
-8.957,5.961
-5.537,-7.213
-10.216,9.960
6.894,-5.707
-10.185,8.160
-9.339,9.504
-9.040,6.263
-5.501,-5.228
1.617,4.639
-11.387,9.889
-7.537,-6.821
6.535,-7.223
2.148,4.763
-10.449,9.767
-9.320,10.380
-7.016,-4.715
6.017,-6.213
7.204,-5.725
2.704,3.626
6.018,-5.270
-3.702,-4.559
5.132,-0.521
8.096,-3.322
-9.710,7.883
-4.451,-7.297
-8.491,7.908
-7.203,-5.918
6.486,-8.609
-8.749,6.265
7.468,3.943
-11.039,7.598
-9.111,8.569
-5.624,-7.980
-5.955,-6.671
2.309,2.331
-5.892,-5.352
-7.301,-6.849
-3.304,7.857
-8.802,8.767
7.623,-5.785
-2.476,6.048
1.433,5.024
7.324,-6.801
-6.727,-7.706
-8.148,8.453
7.371,-6.160
1.851,5.166
-5.819,-6.710
-2.677,8.985
5.212,3.267
-9.831,8.857
2.795,3.270
-10.063,8.073
-10.386,7.664
1.417,2.729
-2.274,8.597
-8.219,6.442
-2.339,9.400
-6.853,8.265
-9.596,7.897
-3.244,8.307
-6.614,-7.819
-2.079,7.188
-4.444,-6.381
5.264,-7.912
-7.842,7.028
-6.635,-7.297
6.970,-5.750
1.724,3.594
-5.374,-7.051
-1.729,8.440
-6.845,-7.187
-10.520,9.224
-10.904,7.815
-10.113,7.735
-7.665,-8.417
2.162,5.991
-8.197,-7.059
-1.955,9.706
-5.335,-7.638
2.592,4.743
3.298,3.076
-7.153,-8.902
-8.293,7.980
-3.273,9.360
-9.738,-5.982
6.824,-5.797
-6.004,-6.464
-10.594,10.031
-6.302,-6.383
7.990,-5.164
7.251,-6.439
-8.455,7.103
2.564,3.736
-6.447,-7.513
3.406,4.896
-9.092,6.853
-6.614,-6.062
-10.222,9.009
0.454,4.016
-1.434,10.125
-1.595,8.261
6.420,-6.685
-1.565,9.209
5.646,-0.107
-7.185,-8.054
0.615,5.260
3.780,3.007
0.065,4.364
-10.984,9.594
-0.435,9.064
-0.100,5.344
1.344,5.447
1.933,3.714
5.327,3.785
3.243,3.961
-8.964,7.279
-6.821,-6.393
-8.285,8.469
6.534,1.131
-9.995,10.346
-9.803,9.997
3.292,1.857
4.089,2.448
4.481,3.411
6.044,1.382
-2.671,8.756
-7.975,7.529
2.123,3.818
2.012,2.721
7.000,-6.794
4.067,2.925
1.581,5.322
-9.739,8.864
6.679,-4.981
-2.290,9.448
-7.438,-7.145
-8.966,-7.122
-6.314,-5.573
6.860,-6.913
5.336,-4.146
4.012,3.935
-2.399,9.945
-8.823,11.760
6.749,-6.305
5.206,1.393
5.403,-5.892
1.035,4.069
1.635,4.519
-9.888,7.102
-9.622,12.014
0.634,3.621
-9.951,8.296
-7.909,-8.112
-9.305,9.678
1.955,3.825
4.656,2.092
4.652,2.366
7.852,-5.842
8.149,-7.428
-7.608,-4.678
-8.455,9.386
-7.472,7.111
-9.194,9.706
6.880,-7.231
3.134,4.699
-5.381,-6.188
-6.023,-6.255
-9.987,8.746
-2.415,10.139
-2.163,11.283
-7.283,-7.580
4.031,0.821
-2.301,8.413
2.526,4.778
5.646,-5.921
1.368,4.787
-1.167,9.212
-9.290,6.947
2.252,2.656
-11.135,9.519
-4.996,-6.109
-9.368,9.347
-9.131,9.623
-1.834,6.038
-5.501,-5.993
5.473,1.941
5.191,1.305
-7.391,-8.113
-9.535,10.209
2.272,5.373
-10.298,10.275
-5.978,-6.738
-6.658,-6.558
-8.376,6.416
1.100,3.222
3.710,1.700
-3.745,8.520
-7.650,7.376
-6.663,-6.309
-2.944,7.519
-5.568,-6.053
-6.916,-7.217
1.639,4.206
-1.824,11.165
-8.336,8.902
-2.588,8.435
6.526,-5.386
5.481,2.708
-9.134,9.088
7.526,-6.520
-7.185,-5.805
-1.939,9.769
-9.051,9.239
3.791,1.477
-3.698,10.068
2.888,3.586
-1.692,9.504
3.610,3.684
-2.914,7.701
7.983,-4.954
-6.775,9.078
5.178,2.867
2.769,2.158
-10.019,8.457
-2.166,9.904
-9.614,6.725
4.911,-4.592
-5.977,-7.526
-6.125,-5.893
-12.205,9.537
-5.848,-5.748
-9.812,8.438
-8.023,-7.074
3.432,4.619
-4.115,9.580
4.494,0.312
-9.208,8.954
-7.251,8.266
5.405,2.346
2.881,1.411
-8.665,7.986
-6.100,-5.132
-8.501,7.381
-6.726,-7.324
4.190,1.575
4.395,3.209
-9.217,5.882
-10.622,6.240
6.592,-7.063
5.062,1.218
-8.676,9.852
2.541,3.420
-8.117,-6.662
-7.472,-5.668
-5.337,-5.697
3.135,2.432
1.007,5.402
6.835,-6.416
5.106,2.128
3.742,2.801
4.893,3.261
5.944,1.147
-6.430,-5.239
3.170,3.866
-1.641,9.218
-6.128,-7.908
-8.001,9.041
5.620,-5.638
-6.094,-8.846
-10.050,5.666
2.087,3.790
-8.942,7.719
-1.869,10.702
-7.633,-6.081
3.715,1.403
7.219,-4.993
-3.510,8.245
-5.935,-6.206
-2.695,9.197
-10.282,10.594
-7.648,6.592
-7.639,8.846
-9.335,8.701
-6.892,-6.505
-9.301,7.756
-7.847,-5.509
-8.972,7.386
7.228,-5.068
1.529,5.553
-7.758,8.446
5.356,1.587
-5.499,-5.406
-7.934,8.867
6.898,-5.493
2.165,4.501
5.279,0.717
-0.154,8.429
-8.896,7.903
-7.314,-7.338
-7.735,8.876
-9.383,7.189
-2.059,8.168
-2.558,7.768
5.215,2.001
-5.986,-8.036
-8.530,6.664
-2.765,9.812
6.324,-6.370
2.773,6.892
-8.905,5.797
-2.482,6.105
5.451,-6.540
-5.705,-6.542
-7.930,10.851
5.213,0.816
-7.607,-8.013
3.140,2.410
-9.734,7.853
-6.049,-6.457
6.212,-5.588
-1.500,9.732
-0.653,7.760
-10.021,8.203
4.137,2.703
-4.703,-6.627
6.525,-4.286
-6.142,-6.634
-1.108,9.380
-2.317,8.705
-9.208,8.400
-9.016,9.104
6.115,-6.684
2.500,4.484
-9.327,9.845
-11.611,8.644
1.552,3.703
7.204,-5.785
-7.930,9.549
-8.271,7.931
-9.818,10.402
-1.988,9.240
5.139,2.649
-8.997,5.530
2.098,4.939
-6.829,-5.616
3.974,2.188
-7.896,-5.975
1.154,4.944
-7.755,-7.107
-9.864,9.493
-8.306,-6.256
-0.071,5.355
-11.163,9.478
-5.277,-5.734
-4.957,-7.025
-7.661,5.932
6.880,-6.241
5.893,-6.669
6.788,4.015
0.607,4.949
-6.703,-5.975
7.651,-5.967
3.027,2.011
-7.310,8.469
-11.635,9.443
-2.991,8.199
-6.495,-8.266
5.747,-6.014
-7.646,-3.960
-6.623,-6.178
-2.007,7.307
6.173,-5.089
3.827,4.987
-0.301,9.140
-8.744,8.636
-8.842,6.970
-3.828,9.615
6.948,-5.116
1.285,3.855
-10.402,9.331
-9.128,8.695
-2.721,10.729
-7.887,-7.466
3.742,0.745
-5.544,8.341
-2.432,6.898
-5.077,-4.682
-9.833,8.001
-6.474,-7.561
6.405,-6.708
-10.328,7.122
-9.253,6.652
5.731,0.939
1.352,4.711
-0.363,8.970
3.614,0.353
7.041,-7.004
7.462,-5.019
6.336,-5.715
3.442,2.336
-8.480,11.339
-8.897,6.341
-7.168,-7.702
-2.964,8.918
5.883,-7.856
-8.637,8.582
3.729,1.954
5.617,-5.579
-6.128,-7.227
-9.225,8.415
4.948,2.082
-8.336,6.059
-1.353,8.296
-9.345,8.821
2.856,5.610
6.605,-6.010
-8.825,11.707
5.033,2.433
2.632,3.639
7.598,-5.411
5.500,1.549
3.964,3.076
-9.232,6.943
-9.849,6.267
-8.800,8.526
-1.566,9.196
-2.596,9.056
-6.050,-6.744
-6.895,-8.239
-7.775,-8.274
-8.997,9.863
-5.876,-7.581
6.452,1.676
1.806,3.084
6.192,-3.956
-2.332,9.301
3.335,2.478
8.029,-6.266
4.054,1.676
4.830,2.683
-2.975,8.853
7.354,-4.322
5.796,-5.311
-6.946,-6.939
7.243,-5.184
1.626,1.834
-5.091,-6.473
-4.747,-7.790
-9.985,8.739
6.687,1.970
