0.798,0.265
0.837,0.231
0.816,0.168
0.168,0.169
0.148,0.184
0.265,0.135
0.192,0.113
0.708,0.611
0.844,0.192
0.371,0.884
0.694,0.230
0.794,0.224
0.739,0.673
0.685,0.586
0.193,0.162
0.618,0.651
0.707,0.590
0.603,0.742
0.589,0.743
0.163,0.114
0.793,0.580
0.747,0.199
0.723,0.664
0.114,0.175
0.049,0.936
0.164,0.164
0.026,0.772
0.705,0.632
0.052,0.881
0.020,0.852
0.296,0.927
0.153,0.182
0.597,0.597
0.767,0.568
0.145,0.229
0.154,0.113
0.801,0.243
0.043,0.989
0.428,0.911
0.035,0.952
0.011,1.001
0.425,1.003
0.026,0.895
0.040,0.961
0.862,0.157
0.627,0.761
0.717,0.544
0.364,0.985
0.360,0.894
0.059,0.923
0.701,0.583
0.790,0.645
0.153,0.140
0.750,0.617
0.026,0.998
0.367,0.992
0.224,0.200
0.010,0.941
0.385,0.976
0.114,0.149
0.154,0.158
0.873,0.184
0.246,0.183
0.018,1.013
0.174,0.188
0.133,0.158
0.770,0.549
0.100,0.198
0.845,0.148
0.004,0.986
0.621,0.703
0.001,0.981
0.062,0.817
0.120,0.901
0.159,0.156
0.834,0.214
0.118,0.873
0.586,0.730
0.705,0.594
0.680,0.588
0.013,0.834
0.115,0.845
0.155,0.157
0.000,0.894
0.105,0.891
0.008,0.832
0.723,0.638
0.192,0.112
0.844,0.254
0.728,0.582
0.004,0.952
0.108,0.903
0.894,0.176
0.033,1.030
0.070,0.913
0.852,0.172
0.413,0.963
0.620,0.648
0.546,0.734
0.839,0.198
0.160,0.212
0.372,0.980
0.069,0.889
0.716,0.611
0.100,0.865
0.213,0.117
0.166,0.198
0.543,0.753
0.170,0.147
0.809,0.602
0.022,1.004
0.122,0.202
0.152,0.154
0.642,0.718
0.158,0.094
0.186,0.199
0.016,0.961
0.037,0.978
0.817,0.264
0.163,0.097
0.359,0.908
0.193,0.129
0.842,0.284
0.574,0.715
0.878,0.290
0.345,0.923
0.863,0.187
0.615,0.729
0.112,0.146
0.182,0.242
0.612,0.671
0.525,0.686
0.714,0.518
0.003,0.924
0.434,1.006
0.021,0.974
0.025,0.883
0.111,0.927
0.377,0.914
0.061,1.016
0.690,0.714
0.064,0.943
0.820,0.204
0.803,0.198
0.777,0.545
0.002,0.936
0.803,0.610
0.174,0.131
0.773,0.612
0.087,0.152
0.191,0.170
0.493,1.001
0.444,1.064
0.905,0.176
0.433,0.984
0.836,0.230
0.702,0.564
0.320,0.967
0.172,0.181
0.010,0.970
0.182,0.229
0.070,0.955
0.208,0.137
0.562,0.793
0.025,0.927
0.633,0.753
0.837,0.291
0.375,0.943
0.057,1.016
0.082,0.868
0.843,0.184
0.853,0.196
0.238,0.188
0.140,0.147
0.720,0.766
0.073,0.889
0.877,0.179
0.127,0.138
0.171,0.162
0.602,0.640
0.041,0.891
0.582,0.738
0.038,0.906
0.006,1.008
0.016,0.954
0.037,0.986
0.594,0.705
0.042,0.890
0.109,0.234
0.556,0.738
0.110,0.214
0.142,0.120
0.440,0.941
0.711,0.598
0.003,0.953
0.001,0.971
0.002,0.907
0.596,0.654
0.006,0.969
0.140,0.157
0.805,0.197
0.133,0.233
0.029,0.842
0.797,0.570
0.153,0.192
0.614,0.733
0.677,0.522
0.061,0.848
0.166,0.078
0.024,0.927
0.342,0.931
0.200,0.283
0.139,0.172
0.008,0.962
0.595,0.772
0.012,0.940
0.201,0.159
0.858,0.229
0.114,0.905
0.871,0.259
0.071,0.889
0.771,0.656
0.582,0.751
0.635,0.712
0.334,0.956
0.601,0.700
0.642,0.733
0.167,0.215
0.570,0.659
0.232,0.143
0.116,0.166
0.049,0.919
0.416,0.978
0.751,0.561
0.419,1.018
0.895,0.120
0.033,1.004
0.271,0.971
0.152,0.201
0.346,0.919
0.002,0.839
0.056,1.020
0.640,0.700
0.651,0.717
0.720,0.673
0.176,0.161
0.630,0.674
0.424,0.903
0.201,0.146
0.178,0.136
0.844,0.215
0.885,0.196
0.825,0.192
0.791,0.236
0.669,0.623
0.220,0.208
0.177,0.123
0.407,0.988
0.335,0.939
0.366,0.969
0.844,0.190
0.861,0.289
0.672,0.656
0.017,0.942
0.123,0.815
0.597,0.653
0.774,0.611
0.410,0.893
0.701,0.661
0.158,0.165
0.737,0.611
0.185,0.166
0.740,0.649
0.063,0.969
0.741,0.561
0.330,0.973
0.026,0.851
0.827,0.237
0.170,0.206
0.014,0.855
0.172,0.191
0.891,0.214
0.147,0.213
0.025,0.899
0.014,0.823
0.109,0.234
0.172,0.142
0.086,0.869
0.668,0.684
0.162,0.214
0.215,0.209
0.369,0.881
0.884,0.211
0.211,0.119
0.028,0.961
0.031,0.947
0.196,0.223
0.744,0.589
0.031,1.000
0.814,0.234
0.778,0.562
0.053,0.840
0.705,0.626
0.131,0.139
0.142,0.173
0.012,0.960
0.880,0.230
0.228,0.204
0.840,0.213
0.715,0.620
0.750,0.634
0.073,0.845
0.604,0.725
0.737,0.645
0.329,0.996
0.823,0.225
0.221,0.211
0.077,0.117
0.712,0.604
0.805,0.237
0.808,0.185
0.035,0.994
0.331,0.950
0.149,0.177
0.784,0.192
0.710,0.580
0.149,0.155
0.142,0.159
0.421,0.991
0.645,0.682
0.004,0.901
0.014,0.982
0.028,0.900
0.412,0.930
0.674,0.697
0.042,0.981
0.137,0.143
0.589,0.661
0.837,0.180
0.200,0.135
0.339,0.957
0.803,0.673
0.387,0.940
0.160,0.201
0.050,0.905
0.151,0.118
0.702,0.645
0.048,0.987
0.025,0.870
0.211,0.184
0.888,0.253
0.617,0.715
0.626,0.729
0.185,0.135
0.774,0.144
0.034,0.922
0.026,0.967
0.056,0.903
0.849,0.233
0.022,0.956
0.058,0.855
0.333,0.996
0.173,0.130
0.169,0.176
0.190,0.146
0.221,0.152
0.825,0.190
0.059,0.938
0.574,0.668
0.051,0.901
0.245,0.120
0.366,0.946
0.592,0.688
0.756,0.577
0.730,0.203
0.688,0.632
0.351,0.892
0.374,0.999
0.796,0.612
0.147,0.138
0.054,0.932
0.331,0.961
0.169,0.138
0.242,0.169
0.073,0.913
0.014,0.985
0.012,0.974
0.100,0.812
0.004,0.960
0.837,0.179
0.807,0.205
0.152,0.211
0.752,0.622
0.017,0.967
0.223,0.197
0.745,0.673
0.850,0.146
0.031,0.964
0.011,0.948
0.582,0.748
0.231,0.203
0.734,0.601
0.325,0.941
0.291,1.025
0.664,0.564
0.012,0.967
0.614,0.693
0.041,0.994
0.180,0.208
0.126,0.218
0.385,0.938
0.611,0.665
0.626,0.747
0.366,0.961
0.037,0.872
0.547,0.690
0.004,0.805
0.748,0.559
0.360,0.983
0.651,0.713
0.187,0.207
0.393,0.938
0.009,0.997
0.841,0.271
0.034,1.057
0.157,0.166
0.165,0.171
0.075,0.123
0.025,0.984
0.642,0.633
0.017,0.855
0.140,0.915
0.798,0.595
0.031,0.933
0.649,0.475
0.021,0.935
0.042,0.947
0.147,0.087
0.612,0.748
0.005,0.936
0.021,0.974
0.332,0.912
0.026,0.830
0.392,0.984
0.142,0.831
0.469,0.673
0.557,0.689
0.086,0.785
0.096,0.890
0.420,0.929
0.538,0.639
0.590,0.699
0.088,1.006
0.081,0.834
0.176,0.160
0.165,0.166
0.165,0.193
0.615,0.718
0.426,0.980
0.120,0.835
0.405,0.881
0.105,0.893
0.737,0.596
0.079,0.878
0.026,0.942
0.058,0.936
0.826,0.239
0.221,0.130
0.632,0.679
0.121,0.095
0.632,0.739
0.777,0.593
0.194,0.137
0.856,0.207
0.120,0.845
0.361,0.961
0.360,0.941
0.139,0.125
0.144,0.173
0.826,0.238
0.721,0.623
0.077,0.889
0.214,0.186
0.134,0.795
0.727,0.661
0.359,0.967
0.373,1.020
0.140,0.199
0.248,0.207
0.794,0.182
0.004,0.954
0.593,0.691
0.779,0.617
0.112,0.885
0.130,0.851
0.154,0.209
0.006,0.891
0.182,0.189
0.011,0.941
0.153,0.147
0.329,0.885
0.628,0.707
0.895,0.264
0.172,0.154
0.134,0.192
0.842,0.253
0.021,0.950
0.092,0.914
0.307,0.210
0.076,0.163
0.156,0.192
0.031,0.995
0.069,0.774
0.113,0.144
0.423,0.957
0.861,0.232
0.552,0.705
0.799,0.163
0.532,0.671
0.176,0.169
0.616,0.764
0.061,0.963
0.028,0.949
0.599,0.725
0.911,0.210
0.579,0.741
0.163,0.119
0.850,0.164
0.081,0.139
0.054,0.926
0.794,0.182
0.177,0.148
0.880,0.215
0.901,0.221
0.720,0.584
0.716,0.676
0.330,1.004
0.870,0.162
0.289,0.991
0.143,0.216
0.193,0.197
0.737,0.643
0.300,0.983
0.096,0.107
0.402,0.935
0.100,0.987
0.723,0.552
0.142,0.153
0.396,0.997
0.197,0.234
0.070,0.892
0.861,0.218
0.133,0.175
0.002,0.888
0.147,0.191
0.132,0.134
0.041,0.909
0.009,0.800
0.678,0.594
0.337,0.905
0.742,0.575
0.813,0.247
0.830,0.203
0.214,0.149
0.814,0.218
0.313,0.881
0.048,1.037
0.020,0.975
0.106,1.009
0.777,0.593
0.889,0.178
0.535,0.713
0.910,0.171
0.549,0.714
0.057,0.913
0.877,0.219
0.409,0.977
0.422,0.975
0.345,0.854
0.759,0.595
0.232,0.181
0.336,0.881
0.274,0.201
0.823,0.198
0.272,0.988
0.801,0.595
0.769,0.603
0.204,0.149
0.143,0.137
0.519,0.678
